Manufacturer/Name,Gun Type,Rarity,Balance,Category,Min Parts,Max Parts,Weight,Part,Dependencies,Excluders
Atlas,Heavy Weapons,02/Uncommon,Balance_HW_ATL_02_UnCommon,BARREL,1,1,1,Part_ATL_Barrel_03,,
Atlas,Heavy Weapons,02/Uncommon,Balance_HW_ATL_02_UnCommon,BARREL ACCESSORY,1,1,1,Part_ATL_Barrel_01_A,,"Part_ATL_Barrel_02, Part_ATL_Barrel_03"
Atlas,Heavy Weapons,02/Uncommon,Balance_HW_ATL_02_UnCommon,BARREL ACCESSORY,1,1,1,Part_ATL_Barrel_01_B,,"Part_ATL_Barrel_02, Part_ATL_Barrel_03"
Atlas,Heavy Weapons,02/Uncommon,Balance_HW_ATL_02_UnCommon,BARREL ACCESSORY,1,1,1,Part_ATL_Barrel_01_C,,"Part_ATL_Barrel_02, Part_ATL_Barrel_03"
Atlas,Heavy Weapons,02/Uncommon,Balance_HW_ATL_02_UnCommon,BARREL ACCESSORY,1,1,1,Part_ATL_Barrel_02_A,,"Part_ATL_Barrel_01, Part_ATL_Barrel_03"
Atlas,Heavy Weapons,02/Uncommon,Balance_HW_ATL_02_UnCommon,BARREL ACCESSORY,1,1,1,Part_ATL_Barrel_02_B,,"Part_ATL_Barrel_01, Part_ATL_Barrel_03"
Atlas,Heavy Weapons,02/Uncommon,Balance_HW_ATL_02_UnCommon,BARREL ACCESSORY,1,1,1,Part_ATL_Barrel_02_C,,"Part_ATL_Barrel_01, Part_ATL_Barrel_03"
Atlas,Heavy Weapons,02/Uncommon,Balance_HW_ATL_02_UnCommon,BARREL ACCESSORY,1,1,1,Part_ATL_Barrel_03_A,,"Part_ATL_Barrel_01, Part_ATL_Barrel_02"
Atlas,Heavy Weapons,02/Uncommon,Balance_HW_ATL_02_UnCommon,BARREL ACCESSORY,1,1,1,Part_ATL_Barrel_03_B,,"Part_ATL_Barrel_01, Part_ATL_Barrel_02"
Atlas,Heavy Weapons,02/Uncommon,Balance_HW_ATL_02_UnCommon,BARREL ACCESSORY,1,1,1,Part_ATL_Barrel_03_C,,"Part_ATL_Barrel_01, Part_ATL_Barrel_02"
Atlas,Heavy Weapons,02/Uncommon,Balance_HW_ATL_02_UnCommon,TRACKING METHOD,1,1,1,Part_ATL_Marker_01,,
Atlas,Heavy Weapons,02/Uncommon,Balance_HW_ATL_02_UnCommon,TRACKING METHOD,1,1,1,Part_ATL_Marker_02,,
Atlas,Heavy Weapons,02/Uncommon,Balance_HW_ATL_02_UnCommon,TRACKING METHOD,1,1,1,Part_ATL_Marker_03,,
Atlas,Heavy Weapons,02/Uncommon,Balance_HW_ATL_02_UnCommon,FOREGRIP,1,1,1,Part_ATL_Foregrip_01,,
Atlas,Heavy Weapons,02/Uncommon,Balance_HW_ATL_02_UnCommon,FOREGRIP,1,1,1,Part_ATL_Foregrip_02,,
Atlas,Heavy Weapons,02/Uncommon,Balance_HW_ATL_02_UnCommon,FOREGRIP,1,1,1,Part_ATL_Foregrip_03,,
Atlas,Heavy Weapons,02/Uncommon,Balance_HW_ATL_02_UnCommon,GRIP,1,1,1,Part_ATL_Grip_01,,
Atlas,Heavy Weapons,02/Uncommon,Balance_HW_ATL_02_UnCommon,GRIP,1,1,1,Part_ATL_Grip_02,,
Atlas,Heavy Weapons,02/Uncommon,Balance_HW_ATL_02_UnCommon,GRIP,1,1,1,Part_ATL_Grip_03,,
Atlas,Heavy Weapons,02/Uncommon,Balance_HW_ATL_02_UnCommon,WIRE,1,1,1,Part_ATL_Wire_01,,
Atlas,Heavy Weapons,02/Uncommon,Balance_HW_ATL_02_UnCommon,WIRE,1,1,1,Part_ATL_Wire_02,,
Atlas,Heavy Weapons,02/Uncommon,Balance_HW_ATL_02_UnCommon,WIRE,1,1,1,Part_ATL_Wire_03,,
Atlas,Heavy Weapons,02/Uncommon,Balance_HW_ATL_02_UnCommon,SCOPE,1,1,1,Part_ATL_Scope_01,,
Atlas,Heavy Weapons,02/Uncommon,Balance_HW_ATL_02_UnCommon,SCOPE,1,1,1,Part_ATL_Scope_02,,
Atlas,Heavy Weapons,02/Uncommon,Balance_HW_ATL_02_UnCommon,SCOPE,1,1,1,Part_ATL_Scope_03,,
Atlas,Heavy Weapons,02/Uncommon,Balance_HW_ATL_02_UnCommon,MAGAZINE,1,1,1,Part_ATL_Mag_Pod_01,Part_ATL_Barrel_01,
Atlas,Heavy Weapons,02/Uncommon,Balance_HW_ATL_02_UnCommon,MAGAZINE,1,1,1,Part_ATL_Mag_Pod_02,"Part_ATL_Barrel_02, Part_ATL_Barrel_RubysWrath",
Atlas,Heavy Weapons,02/Uncommon,Balance_HW_ATL_02_UnCommon,MAGAZINE,1,1,1,Part_ATL_Mag_Pod_03,"Part_ATL_Barrel_03, Part_ATL_Barrel_Freeman",
Atlas,Heavy Weapons,02/Uncommon,Balance_HW_ATL_02_UnCommon,MATERIAL,1,1,1,Part_ATL_Material_02_Uncommon,,
Atlas,Heavy Weapons,03/Rare,Balance_HW_ATL_03_Rare,BODY,1,1,1,Part_ATL_Body,,
Atlas,Heavy Weapons,03/Rare,Balance_HW_ATL_03_Rare,BODY ACCESSORY,2,3,1,Part_ATL_Body_A,Part_ATL_Body,
Atlas,Heavy Weapons,03/Rare,Balance_HW_ATL_03_Rare,BODY ACCESSORY,2,3,1,Part_ATL_Body_B,Part_ATL_Body,
Atlas,Heavy Weapons,03/Rare,Balance_HW_ATL_03_Rare,BODY ACCESSORY,2,3,1,Part_ATL_Body_C,Part_ATL_Body,
Atlas,Heavy Weapons,03/Rare,Balance_HW_ATL_03_Rare,BARREL,1,1,1,Part_ATL_Barrel_01,,
Atlas,Heavy Weapons,03/Rare,Balance_HW_ATL_03_Rare,BARREL,1,1,1,Part_ATL_Barrel_02,,
Atlas,Heavy Weapons,03/Rare,Balance_HW_ATL_03_Rare,BARREL,1,1,1,Part_ATL_Barrel_03,,
Atlas,Heavy Weapons,03/Rare,Balance_HW_ATL_03_Rare,BARREL ACCESSORY,1,2,1,Part_ATL_Barrel_01_A,,"Part_ATL_Barrel_02, Part_ATL_Barrel_03"
Atlas,Heavy Weapons,03/Rare,Balance_HW_ATL_03_Rare,BARREL ACCESSORY,1,2,1,Part_ATL_Barrel_01_B,,"Part_ATL_Barrel_02, Part_ATL_Barrel_03"
Atlas,Heavy Weapons,03/Rare,Balance_HW_ATL_03_Rare,BARREL ACCESSORY,1,2,1,Part_ATL_Barrel_01_C,,"Part_ATL_Barrel_02, Part_ATL_Barrel_03"
Atlas,Heavy Weapons,03/Rare,Balance_HW_ATL_03_Rare,BARREL ACCESSORY,1,2,1,Part_ATL_Barrel_02_A,,"Part_ATL_Barrel_01, Part_ATL_Barrel_03"
Atlas,Heavy Weapons,03/Rare,Balance_HW_ATL_03_Rare,BARREL ACCESSORY,1,2,1,Part_ATL_Barrel_02_B,,"Part_ATL_Barrel_01, Part_ATL_Barrel_03"
Atlas,Heavy Weapons,03/Rare,Balance_HW_ATL_03_Rare,BARREL ACCESSORY,1,2,1,Part_ATL_Barrel_02_C,,"Part_ATL_Barrel_01, Part_ATL_Barrel_03"
Atlas,Heavy Weapons,03/Rare,Balance_HW_ATL_03_Rare,BARREL ACCESSORY,1,2,1,Part_ATL_Barrel_03_A,,"Part_ATL_Barrel_01, Part_ATL_Barrel_02"
Atlas,Heavy Weapons,03/Rare,Balance_HW_ATL_03_Rare,BARREL ACCESSORY,1,2,1,Part_ATL_Barrel_03_B,,"Part_ATL_Barrel_01, Part_ATL_Barrel_02"
Atlas,Heavy Weapons,03/Rare,Balance_HW_ATL_03_Rare,BARREL ACCESSORY,1,2,1,Part_ATL_Barrel_03_C,,"Part_ATL_Barrel_01, Part_ATL_Barrel_02"
Atlas,Heavy Weapons,03/Rare,Balance_HW_ATL_03_Rare,TRACKING METHOD,1,1,1,Part_ATL_Marker_01,,
Atlas,Heavy Weapons,03/Rare,Balance_HW_ATL_03_Rare,TRACKING METHOD,1,1,1,Part_ATL_Marker_02,,
Atlas,Heavy Weapons,03/Rare,Balance_HW_ATL_03_Rare,TRACKING METHOD,1,1,1,Part_ATL_Marker_03,,
Atlas,Heavy Weapons,03/Rare,Balance_HW_ATL_03_Rare,FOREGRIP,1,1,1,Part_ATL_Foregrip_01,,
Atlas,Heavy Weapons,03/Rare,Balance_HW_ATL_03_Rare,FOREGRIP,1,1,1,Part_ATL_Foregrip_02,,
Atlas,Heavy Weapons,03/Rare,Balance_HW_ATL_03_Rare,FOREGRIP,1,1,1,Part_ATL_Foregrip_03,,
Atlas,Heavy Weapons,03/Rare,Balance_HW_ATL_03_Rare,GRIP,1,1,1,Part_ATL_Grip_01,,
Atlas,Heavy Weapons,03/Rare,Balance_HW_ATL_03_Rare,GRIP,1,1,1,Part_ATL_Grip_02,,
Atlas,Heavy Weapons,03/Rare,Balance_HW_ATL_03_Rare,GRIP,1,1,1,Part_ATL_Grip_03,,
Atlas,Heavy Weapons,03/Rare,Balance_HW_ATL_03_Rare,WIRE,1,1,1,Part_ATL_Wire_01,,
Atlas,Heavy Weapons,03/Rare,Balance_HW_ATL_03_Rare,WIRE,1,1,1,Part_ATL_Wire_02,,
Atlas,Heavy Weapons,03/Rare,Balance_HW_ATL_03_Rare,WIRE,1,1,1,Part_ATL_Wire_03,,
Atlas,Heavy Weapons,03/Rare,Balance_HW_ATL_03_Rare,SCOPE,1,1,1,Part_ATL_Scope_01,,
Atlas,Heavy Weapons,03/Rare,Balance_HW_ATL_03_Rare,SCOPE,1,1,1,Part_ATL_Scope_02,,
Atlas,Heavy Weapons,03/Rare,Balance_HW_ATL_03_Rare,SCOPE,1,1,1,Part_ATL_Scope_03,,
Atlas,Heavy Weapons,03/Rare,Balance_HW_ATL_03_Rare,MAGAZINE,1,1,1,Part_ATL_Mag_Pod_01,Part_ATL_Barrel_01,
Atlas,Heavy Weapons,03/Rare,Balance_HW_ATL_03_Rare,MAGAZINE,1,1,1,Part_ATL_Mag_Pod_02,"Part_ATL_Barrel_02, Part_ATL_Barrel_RubysWrath",
Atlas,Heavy Weapons,03/Rare,Balance_HW_ATL_03_Rare,MAGAZINE,1,1,1,Part_ATL_Mag_Pod_03,"Part_ATL_Barrel_03, Part_ATL_Barrel_Freeman",
Atlas,Heavy Weapons,03/Rare,Balance_HW_ATL_03_Rare,MATERIAL,1,1,1,Part_ATL_Material_03_Rare,,
Atlas,Heavy Weapons,04/Very Rare,Balance_HW_ATL_04_VeryRare,BODY,1,1,1,Part_ATL_Body,,
Atlas,Heavy Weapons,04/Very Rare,Balance_HW_ATL_04_VeryRare,BODY ACCESSORY,3,3,1,Part_ATL_Body_A,Part_ATL_Body,
Atlas,Heavy Weapons,04/Very Rare,Balance_HW_ATL_04_VeryRare,BODY ACCESSORY,3,3,1,Part_ATL_Body_B,Part_ATL_Body,
Atlas,Heavy Weapons,04/Very Rare,Balance_HW_ATL_04_VeryRare,BODY ACCESSORY,3,3,1,Part_ATL_Body_C,Part_ATL_Body,
Atlas,Heavy Weapons,04/Very Rare,Balance_HW_ATL_04_VeryRare,BARREL,1,1,1,Part_ATL_Barrel_01,,
Atlas,Heavy Weapons,04/Very Rare,Balance_HW_ATL_04_VeryRare,BARREL,1,1,1,Part_ATL_Barrel_02,,
Atlas,Heavy Weapons,04/Very Rare,Balance_HW_ATL_04_VeryRare,BARREL,1,1,1,Part_ATL_Barrel_03,,
Atlas,Heavy Weapons,04/Very Rare,Balance_HW_ATL_04_VeryRare,BARREL ACCESSORY,2,3,1,Part_ATL_Barrel_01_A,,"Part_ATL_Barrel_02, Part_ATL_Barrel_03"
Atlas,Heavy Weapons,04/Very Rare,Balance_HW_ATL_04_VeryRare,BARREL ACCESSORY,2,3,1,Part_ATL_Barrel_01_B,,"Part_ATL_Barrel_02, Part_ATL_Barrel_03"
Atlas,Heavy Weapons,04/Very Rare,Balance_HW_ATL_04_VeryRare,BARREL ACCESSORY,2,3,1,Part_ATL_Barrel_01_C,,"Part_ATL_Barrel_02, Part_ATL_Barrel_03"
Atlas,Heavy Weapons,04/Very Rare,Balance_HW_ATL_04_VeryRare,BARREL ACCESSORY,2,3,1,Part_ATL_Barrel_02_A,,"Part_ATL_Barrel_01, Part_ATL_Barrel_03"
Atlas,Heavy Weapons,04/Very Rare,Balance_HW_ATL_04_VeryRare,BARREL ACCESSORY,2,3,1,Part_ATL_Barrel_02_B,,"Part_ATL_Barrel_01, Part_ATL_Barrel_03"
Atlas,Heavy Weapons,04/Very Rare,Balance_HW_ATL_04_VeryRare,BARREL ACCESSORY,2,3,1,Part_ATL_Barrel_02_C,,"Part_ATL_Barrel_01, Part_ATL_Barrel_03"
Atlas,Heavy Weapons,04/Very Rare,Balance_HW_ATL_04_VeryRare,BARREL ACCESSORY,2,3,1,Part_ATL_Barrel_03_A,,"Part_ATL_Barrel_01, Part_ATL_Barrel_02"
Atlas,Heavy Weapons,04/Very Rare,Balance_HW_ATL_04_VeryRare,BARREL ACCESSORY,2,3,1,Part_ATL_Barrel_03_B,,"Part_ATL_Barrel_01, Part_ATL_Barrel_02"
Atlas,Heavy Weapons,04/Very Rare,Balance_HW_ATL_04_VeryRare,BARREL ACCESSORY,2,3,1,Part_ATL_Barrel_03_C,,"Part_ATL_Barrel_01, Part_ATL_Barrel_02"
Atlas,Heavy Weapons,04/Very Rare,Balance_HW_ATL_04_VeryRare,TRACKING METHOD,1,1,1,Part_ATL_Marker_01,,
Atlas,Heavy Weapons,04/Very Rare,Balance_HW_ATL_04_VeryRare,TRACKING METHOD,1,1,1,Part_ATL_Marker_02,,
Atlas,Heavy Weapons,04/Very Rare,Balance_HW_ATL_04_VeryRare,TRACKING METHOD,1,1,1,Part_ATL_Marker_03,,
Atlas,Heavy Weapons,04/Very Rare,Balance_HW_ATL_04_VeryRare,FOREGRIP,1,1,1,Part_ATL_Foregrip_01,,
Atlas,Heavy Weapons,04/Very Rare,Balance_HW_ATL_04_VeryRare,FOREGRIP,1,1,1,Part_ATL_Foregrip_02,,
Atlas,Heavy Weapons,04/Very Rare,Balance_HW_ATL_04_VeryRare,FOREGRIP,1,1,1,Part_ATL_Foregrip_03,,
Atlas,Heavy Weapons,04/Very Rare,Balance_HW_ATL_04_VeryRare,GRIP,1,1,1,Part_ATL_Grip_01,,
Atlas,Heavy Weapons,04/Very Rare,Balance_HW_ATL_04_VeryRare,GRIP,1,1,1,Part_ATL_Grip_02,,
Atlas,Heavy Weapons,04/Very Rare,Balance_HW_ATL_04_VeryRare,GRIP,1,1,1,Part_ATL_Grip_03,,
Atlas,Heavy Weapons,04/Very Rare,Balance_HW_ATL_04_VeryRare,WIRE,1,1,1,Part_ATL_Wire_01,,
Atlas,Heavy Weapons,04/Very Rare,Balance_HW_ATL_04_VeryRare,WIRE,1,1,1,Part_ATL_Wire_02,,
Atlas,Heavy Weapons,04/Very Rare,Balance_HW_ATL_04_VeryRare,WIRE,1,1,1,Part_ATL_Wire_03,,
Atlas,Heavy Weapons,04/Very Rare,Balance_HW_ATL_04_VeryRare,SCOPE,1,1,1,Part_ATL_Scope_01,,
Atlas,Heavy Weapons,04/Very Rare,Balance_HW_ATL_04_VeryRare,SCOPE,1,1,1,Part_ATL_Scope_02,,
Atlas,Heavy Weapons,04/Very Rare,Balance_HW_ATL_04_VeryRare,SCOPE,1,1,1,Part_ATL_Scope_03,,
Atlas,Heavy Weapons,04/Very Rare,Balance_HW_ATL_04_VeryRare,MAGAZINE,1,1,1,Part_ATL_Mag_Pod_01,Part_ATL_Barrel_01,
Atlas,Heavy Weapons,04/Very Rare,Balance_HW_ATL_04_VeryRare,MAGAZINE,1,1,1,Part_ATL_Mag_Pod_02,"Part_ATL_Barrel_02, Part_ATL_Barrel_RubysWrath",
Atlas,Heavy Weapons,04/Very Rare,Balance_HW_ATL_04_VeryRare,MAGAZINE,1,1,1,Part_ATL_Mag_Pod_03,"Part_ATL_Barrel_03, Part_ATL_Barrel_Freeman",
Atlas,Heavy Weapons,04/Very Rare,Balance_HW_ATL_04_VeryRare,MATERIAL,1,1,1,Part_ATL_Material_04_VeryRare,,
Atlas,Pistols,01/Common,Balance_PS_ATL_01_Common,BODY,1,1,1,Part_PS_ATL_Body,,
Atlas,Pistols,01/Common,Balance_PS_ATL_01_Common,BODY ACCESSORY,0,1,1,Part_PS_ATL_Body_A,,
Atlas,Pistols,01/Common,Balance_PS_ATL_01_Common,BODY ACCESSORY,0,1,1,Part_PS_ATL_Body_B,,
Atlas,Pistols,01/Common,Balance_PS_ATL_01_Common,BODY ACCESSORY,0,1,1,Part_PS_ATL_Body_C,,
Atlas,Pistols,01/Common,Balance_PS_ATL_01_Common,BARREL,1,1,1,Part_PS_ATL_Barrel_01,,
Atlas,Pistols,01/Common,Balance_PS_ATL_01_Common,BARREL,1,1,1,Part_PS_ATL_Barrel_02,,
Atlas,Pistols,01/Common,Balance_PS_ATL_01_Common,BARREL,1,1,1,Part_PS_ATL_Barrel_03,,
Atlas,Pistols,01/Common,Balance_PS_ATL_01_Common,BARREL ACCESSORY,0,1,1,Part_PS_ATL_Barrel_01_A,,"Part_PS_ATL_Barrel_02, Part_PS_ATL_Barrel_03"
Atlas,Pistols,01/Common,Balance_PS_ATL_01_Common,BARREL ACCESSORY,0,1,1,Part_PS_ATL_Barrel_01_B,,"Part_PS_ATL_Barrel_02, Part_PS_ATL_Barrel_03"
Atlas,Pistols,01/Common,Balance_PS_ATL_01_Common,BARREL ACCESSORY,0,1,1,Part_PS_ATL_Barrel_01_C,,"Part_PS_ATL_Barrel_02, Part_PS_ATL_Barrel_03"
Atlas,Pistols,01/Common,Balance_PS_ATL_01_Common,BARREL ACCESSORY,0,1,1,Part_PS_ATL_Barrel_02_A,,"Part_PS_ATL_Barrel_01, Part_PS_ATL_Barrel_03"
Atlas,Pistols,01/Common,Balance_PS_ATL_01_Common,BARREL ACCESSORY,0,1,1,Part_PS_ATL_Barrel_02_B,,"Part_PS_ATL_Barrel_01, Part_PS_ATL_Barrel_03"
Atlas,Pistols,01/Common,Balance_PS_ATL_01_Common,BARREL ACCESSORY,0,1,1,Part_PS_ATL_Barrel_02_C,,"Part_PS_ATL_Barrel_01, Part_PS_ATL_Barrel_03"
Atlas,Pistols,01/Common,Balance_PS_ATL_01_Common,BARREL ACCESSORY,0,1,1,Part_PS_ATL_Barrel_03_A,,"Part_PS_ATL_Barrel_01, Part_PS_ATL_Barrel_02"
Atlas,Pistols,01/Common,Balance_PS_ATL_01_Common,BARREL ACCESSORY,0,1,1,Part_PS_ATL_Barrel_03_B,,"Part_PS_ATL_Barrel_01, Part_PS_ATL_Barrel_02"
Atlas,Pistols,01/Common,Balance_PS_ATL_01_Common,BARREL ACCESSORY,0,1,1,Part_PS_ATL_Barrel_03_C,,"Part_PS_ATL_Barrel_01, Part_PS_ATL_Barrel_02"
Atlas,Pistols,01/Common,Balance_PS_ATL_01_Common,GRIP,1,1,1,Part_PS_ATL_Grip_01,,
Atlas,Pistols,01/Common,Balance_PS_ATL_01_Common,GRIP,1,1,1,Part_PS_ATL_Grip_02,,
Atlas,Pistols,01/Common,Balance_PS_ATL_01_Common,GRIP,1,1,1,Part_PS_ATL_Grip_03,,
Atlas,Pistols,01/Common,Balance_PS_ATL_01_Common,RADAR,1,1,1,Part_PS_ATL_Radar_01,,
Atlas,Pistols,01/Common,Balance_PS_ATL_01_Common,RADAR,1,1,1,Part_PS_ATL_Radar_02,,
Atlas,Pistols,01/Common,Balance_PS_ATL_01_Common,RADAR,1,1,1,Part_PS_ATL_Radar_03,,
Atlas,Pistols,01/Common,Balance_PS_ATL_01_Common,TRACKING METHOD,1,1,1,Part_PS_ATL_Launcher_01,,
Atlas,Pistols,01/Common,Balance_PS_ATL_01_Common,TRACKING METHOD,1,1,1,Part_PS_ATL_Launcher_02,,
Atlas,Pistols,01/Common,Balance_PS_ATL_01_Common,TRACKING METHOD,1,1,1,Part_PS_ATL_Launcher_03,,
Atlas,Pistols,01/Common,Balance_PS_ATL_01_Common,MAGAZINE,1,1,1,Part_PS_ATL_Mag_01,,
Atlas,Pistols,01/Common,Balance_PS_ATL_01_Common,MAGAZINE,1,1,1,Part_PS_ATL_Mag_02,,
Atlas,Pistols,01/Common,Balance_PS_ATL_01_Common,MAGAZINE,1,1,1,Part_PS_ATL_Mag_03,,
Atlas,Pistols,01/Common,Balance_PS_ATL_01_Common,MATERIAL,1,1,1,Part_PS_ATL_Material_01_Common,,
Atlas,Pistols,02/Uncommon,Balance_PS_ATL_02_UnCommon,BODY,1,1,1,Part_PS_ATL_Body,,
Atlas,Pistols,02/Uncommon,Balance_PS_ATL_02_UnCommon,BODY ACCESSORY,1,2,1,Part_PS_ATL_Body_A,,
Atlas,Pistols,02/Uncommon,Balance_PS_ATL_02_UnCommon,BODY ACCESSORY,1,2,1,Part_PS_ATL_Body_B,,
Atlas,Pistols,02/Uncommon,Balance_PS_ATL_02_UnCommon,BODY ACCESSORY,1,2,1,Part_PS_ATL_Body_C,,
Atlas,Pistols,02/Uncommon,Balance_PS_ATL_02_UnCommon,BARREL,1,1,1,Part_PS_ATL_Barrel_01,,
Atlas,Pistols,02/Uncommon,Balance_PS_ATL_02_UnCommon,BARREL,1,1,1,Part_PS_ATL_Barrel_02,,
Atlas,Pistols,02/Uncommon,Balance_PS_ATL_02_UnCommon,BARREL,1,1,1,Part_PS_ATL_Barrel_03,,
Atlas,Pistols,02/Uncommon,Balance_PS_ATL_02_UnCommon,BARREL ACCESSORY,1,1,1,Part_PS_ATL_Barrel_01_A,,"Part_PS_ATL_Barrel_02, Part_PS_ATL_Barrel_03"
Atlas,Pistols,02/Uncommon,Balance_PS_ATL_02_UnCommon,BARREL ACCESSORY,1,1,1,Part_PS_ATL_Barrel_01_B,,"Part_PS_ATL_Barrel_02, Part_PS_ATL_Barrel_03"
Atlas,Pistols,02/Uncommon,Balance_PS_ATL_02_UnCommon,BARREL ACCESSORY,1,1,1,Part_PS_ATL_Barrel_01_C,,"Part_PS_ATL_Barrel_02, Part_PS_ATL_Barrel_03"
Atlas,Pistols,02/Uncommon,Balance_PS_ATL_02_UnCommon,BARREL ACCESSORY,1,1,1,Part_PS_ATL_Barrel_02_A,,"Part_PS_ATL_Barrel_01, Part_PS_ATL_Barrel_03"
Atlas,Pistols,02/Uncommon,Balance_PS_ATL_02_UnCommon,BARREL ACCESSORY,1,1,1,Part_PS_ATL_Barrel_02_B,,"Part_PS_ATL_Barrel_01, Part_PS_ATL_Barrel_03"
Atlas,Pistols,02/Uncommon,Balance_PS_ATL_02_UnCommon,BARREL ACCESSORY,1,1,1,Part_PS_ATL_Barrel_02_C,,"Part_PS_ATL_Barrel_01, Part_PS_ATL_Barrel_03"
Atlas,Pistols,02/Uncommon,Balance_PS_ATL_02_UnCommon,BARREL ACCESSORY,1,1,1,Part_PS_ATL_Barrel_03_A,,"Part_PS_ATL_Barrel_01, Part_PS_ATL_Barrel_02"
Atlas,Pistols,02/Uncommon,Balance_PS_ATL_02_UnCommon,BARREL ACCESSORY,1,1,1,Part_PS_ATL_Barrel_03_B,,"Part_PS_ATL_Barrel_01, Part_PS_ATL_Barrel_02"
Atlas,Pistols,02/Uncommon,Balance_PS_ATL_02_UnCommon,BARREL ACCESSORY,1,1,1,Part_PS_ATL_Barrel_03_C,,"Part_PS_ATL_Barrel_01, Part_PS_ATL_Barrel_02"
Atlas,Pistols,02/Uncommon,Balance_PS_ATL_02_UnCommon,GRIP,1,1,1,Part_PS_ATL_Grip_01,,
Atlas,Pistols,02/Uncommon,Balance_PS_ATL_02_UnCommon,GRIP,1,1,1,Part_PS_ATL_Grip_02,,
Atlas,Pistols,02/Uncommon,Balance_PS_ATL_02_UnCommon,GRIP,1,1,1,Part_PS_ATL_Grip_03,,
Atlas,Pistols,02/Uncommon,Balance_PS_ATL_02_UnCommon,RADAR,1,1,1,Part_PS_ATL_Radar_01,,
Atlas,Pistols,02/Uncommon,Balance_PS_ATL_02_UnCommon,RADAR,1,1,1,Part_PS_ATL_Radar_02,,
Atlas,Pistols,02/Uncommon,Balance_PS_ATL_02_UnCommon,RADAR,1,1,1,Part_PS_ATL_Radar_03,,
Atlas,Pistols,02/Uncommon,Balance_PS_ATL_02_UnCommon,TRACKING METHOD,1,1,1,Part_PS_ATL_Launcher_01,,
Atlas,Pistols,02/Uncommon,Balance_PS_ATL_02_UnCommon,TRACKING METHOD,1,1,1,Part_PS_ATL_Launcher_02,,
Atlas,Pistols,02/Uncommon,Balance_PS_ATL_02_UnCommon,TRACKING METHOD,1,1,1,Part_PS_ATL_Launcher_03,,
Atlas,Pistols,02/Uncommon,Balance_PS_ATL_02_UnCommon,MAGAZINE,1,1,1,Part_PS_ATL_Mag_01,,
Atlas,Pistols,02/Uncommon,Balance_PS_ATL_02_UnCommon,MAGAZINE,1,1,1,Part_PS_ATL_Mag_02,,
Atlas,Pistols,02/Uncommon,Balance_PS_ATL_02_UnCommon,MAGAZINE,1,1,1,Part_PS_ATL_Mag_03,,
Atlas,Pistols,02/Uncommon,Balance_PS_ATL_02_UnCommon,MATERIAL,1,1,1,Part_PS_ATL_Material_02_UnCommon,,
Atlas,Pistols,03/Rare,Balance_PS_ATL_03_Rare,BODY,1,1,1,Part_PS_ATL_Body,,
Atlas,Pistols,03/Rare,Balance_PS_ATL_03_Rare,BODY ACCESSORY,2,3,1,Part_PS_ATL_Body_A,,
Atlas,Pistols,03/Rare,Balance_PS_ATL_03_Rare,BODY ACCESSORY,2,3,1,Part_PS_ATL_Body_B,,
Atlas,Pistols,03/Rare,Balance_PS_ATL_03_Rare,BODY ACCESSORY,2,3,1,Part_PS_ATL_Body_C,,
Atlas,Pistols,03/Rare,Balance_PS_ATL_03_Rare,BARREL,1,1,1,Part_PS_ATL_Barrel_01,,
Atlas,Pistols,03/Rare,Balance_PS_ATL_03_Rare,BARREL,1,1,1,Part_PS_ATL_Barrel_02,,
Atlas,Pistols,03/Rare,Balance_PS_ATL_03_Rare,BARREL,1,1,1,Part_PS_ATL_Barrel_03,,
Atlas,Pistols,03/Rare,Balance_PS_ATL_03_Rare,BARREL ACCESSORY,1,2,1,Part_PS_ATL_Barrel_01_A,,"Part_PS_ATL_Barrel_02, Part_PS_ATL_Barrel_03"
Atlas,Pistols,03/Rare,Balance_PS_ATL_03_Rare,BARREL ACCESSORY,1,2,1,Part_PS_ATL_Barrel_01_B,,"Part_PS_ATL_Barrel_02, Part_PS_ATL_Barrel_03"
Atlas,Pistols,03/Rare,Balance_PS_ATL_03_Rare,BARREL ACCESSORY,1,2,1,Part_PS_ATL_Barrel_01_C,,"Part_PS_ATL_Barrel_02, Part_PS_ATL_Barrel_03"
Atlas,Pistols,03/Rare,Balance_PS_ATL_03_Rare,BARREL ACCESSORY,1,2,1,Part_PS_ATL_Barrel_02_A,,"Part_PS_ATL_Barrel_01, Part_PS_ATL_Barrel_03"
Atlas,Pistols,03/Rare,Balance_PS_ATL_03_Rare,BARREL ACCESSORY,1,2,1,Part_PS_ATL_Barrel_02_B,,"Part_PS_ATL_Barrel_01, Part_PS_ATL_Barrel_03"
Atlas,Pistols,03/Rare,Balance_PS_ATL_03_Rare,BARREL ACCESSORY,1,2,1,Part_PS_ATL_Barrel_02_C,,"Part_PS_ATL_Barrel_01, Part_PS_ATL_Barrel_03"
Atlas,Pistols,03/Rare,Balance_PS_ATL_03_Rare,BARREL ACCESSORY,1,2,1,Part_PS_ATL_Barrel_03_A,,"Part_PS_ATL_Barrel_01, Part_PS_ATL_Barrel_02"
Atlas,Pistols,03/Rare,Balance_PS_ATL_03_Rare,BARREL ACCESSORY,1,2,1,Part_PS_ATL_Barrel_03_B,,"Part_PS_ATL_Barrel_01, Part_PS_ATL_Barrel_02"
